Prvn,Pftn,Cont,Longit,Latit,Taotpnm,Fctn
贵州省,铜仁市,松桃苗族自治县,109.20311,28.173086,回澜宫,正一
贵州省,铜仁市,松桃苗族自治县,109.200691,28.163834,大王宫,正一
贵州省,遵义市,赤水市,105.969749,28.711243,玉皇观,正一
贵州省,遵义市,汇川区,106.916763,27.709801,纯阳阁,正一
贵州省,遵义市,仁怀市,106.358994,27.767122,白马宫,全真
贵州省,遵义市,桐梓县,106.729271,28.14781,东嶽庙,正一
贵州省,遵义市,桐梓县,106.827309,28.138073,崇德观,全真
贵州省,遵义市,桐梓县,106.8311,28.099392,永定观,正一
贵州省,遵义市,桐梓县,106.868202,28.544312,祥和观,正一
贵州省,遵义市,桐梓县,106.83854,28.14865,长寿观,正一
贵州省,遵义市,习水县,106.533569,28.44689,尧龙山道观,正一
贵州省,遵义市,正安县,107.43898,28.653372,善村庙,正一
贵州省,遵义市,正安县,107.358185,28.806652,天生桥,正一
贵州省,遵义市,遵义县,106.647728,27.565351,四圣宫,正一
贵州省,遵义市,遵义县,106.552658,27.55727,永定观,正一
海南省,定安县,,110.365616,19.552675,海南玉蟾宫,正一
河北省,保定市,安国市,115.400879,38.410133,圣母行宫,全真
河北省,保定市,安国市,115.926178,39.30912,慧缘圣母庙,全真
河北省,保定市,定兴县,115.623169,39.201443,南旺刘守庙,全真
河北省,保定市,定兴县,115.723549,39.140053,后土皇帝宫,全真
河北省,保定市,定兴县,115.779793,39.280991,后土皇帝庙,全真
河北省,保定市,定兴县,115.837608,39.298943,后土皇帝庙,全真
河北省,保定市,定兴县,115.69503,39.18589,奶奶庙,全真
河北省,保定市,定州市,115.22049,38.520401,姜太公庙,全真
河北省,保定市,阜平县,114.199989,38.834492,洞虚观,全真
河北省,保定市,竞秀区,115.374062,38.94405,龙母宫,全真
河北省,保定市,涞水县,115.714783,39.39299,城隍庙,全真
河北省,保定市,涞水县,115.595459,39.456432,天真观,全真
河北省,保定市,涞水县,115.705009,39.414993,灵佑观,全真
河北省,保定市,涞源县,114.725632,39.168213,云盘洞,全真
河北省,保定市,涞源县,114.69424,39.36018,泰山宫,全真
河北省,保定市,莲池区,115.490753,38.944881,玄通观,正一
河北省,保定市,清苑区,115.429588,38.695774,紫宁宫,全真
河北省,保定市,唐县,114.503487,39.052521,北岳宫,全真
河北省,保定市,唐县,114.839813,38.97366,青虚山道场,全真
河北省,保定市,望都县,115.204468,38.704861,东岳天齐庙,全真
河北省,保定市,徐水区,115.74411,38.905262,东岳天齐庙,全真
河北省,保定市,易县,115.591309,39.364601,卧虎山太阳宫,正一
河北省,保定市,涿州市,115.925728,39.484631,泰宁宫,全真
河北省,保定市,涿州市,115.948433,39.4258,三义宫,全真
河北省,保定市,涿州市,115.971664,39.473263,张飞庙,全真
河北省,沧州市,青县,117.051361,38.610641,青云观,全真
河北省,沧州市,青县,116.918251,38.517044,三清宫,全真
河北省,沧州市,青县,116.841133,38.609261,门龙观,全真
河北省,沧州市,吴桥县,116.498947,37.757431,碧霞祠,全真
河北省,沧州市,运河区,116.84549,38.324699,强家坟慈航宫,全真
河北省,承德市,承德高新技术产业开发区,118.0534,40.82446,关帝庙,全真
河北省,承德市,承德县,118.123138,41.13105,敖龙寺,全真
河北省,承德市,承德县,118.162399,40.760811,三仙洞,全真
河北省,承德市,承德县,117.717743,40.75877,伏灵宫,全真
河北省,承德市,承德县,118.197678,41.078442,元神殿,全真
河北省,承德市,承德县,118.16465,40.684792,双泉观,全真
河北省,承德市,承德县,118.095314,41.013874,朝阳洞,全真
河北省,承德市,丰宁满族自治县,117.20787,41.234303,关帝庙,全真
河北省,承德市,丰宁满族自治县,117.007843,41.065422,肇兴观,全真
河北省,承德市,双滦区,117.807228,40.956577,三仙观,全真
河北省,承德市,双桥区,117.927208,40.904232,双圣庙,全真
河北省,承德市,双桥区,117.80024,40.95913,城隍庙,全真
河北省,承德市,双桥区,117.94348,40.97469,皇家关帝庙,全真
河北省,承德市,双桥区,117.950882,40.958183,魁星楼,全真
河北省,承德市,围场满族蒙古族自治县,117.215714,41.95866,桃山老爷庙,全真
河北省,承德市,围场满族蒙古族自治县,117.791359,41.947182,鼋神庙,全真
河北省,承德市,兴隆县,117.378159,40.422821,青龙庙,全真
河北省,邯郸市,成安县,114.695427,36.439907,城皇庙,全真
河北省,邯郸市,成安县,114.761848,36.386131,太山庙,全真
河北省,邯郸市,成安县,114.66999,36.44414,奶奶庙,全真
河北省,邯郸市,成安县,115.123779,36.275711,奶奶庙,全真
河北省,邯郸市,成安县,114.610374,36.446693,泰山庙,全真
河北省,邯郸市,成安县,114.66999,36.44414,玉皇庙,全真
河北省,邯郸市,成安县,114.695427,36.439907,玉皇阁,全真
河北省,邯郸市,成安县,114.692833,36.438766,迎祥观,全真
河北省,邯郸市,磁县,114.35759,36.41671,吕祖庙,全真
河北省,邯郸市,磁县,114.494377,36.447971,泰山奶奶庙,全真
河北省,邯郸市,磁县,114.391373,36.374573,火神庙,全真
河北省,邯郸市,磁县,114.35759,36.41671,玉皇庙,全真
河北省,邯郸市,磁县,114.384071,36.354946,马王庙,全真
河北省,邯郸市,磁县,114.304222,36.498051,黑龙庙,全真
河北省,邯郸市,丛台区,114.47316,36.613346,城隍庙,正一
河北省,邯郸市,丛台区,114.487419,36.62075,慈航观,正一
河北省,邯郸市,丛台区,114.51255,36.626381,玉皇庙,正一
河北省,邯郸市,丛台区,114.481689,36.623562,玉皇阁,正一
河北省,邯郸市,丛台区,114.13974,36.532673,石公祠,正一
河北省,邯郸市,丛台区,114.496536,36.643936,老爷庙,正一
河北省,邯郸市,丛台区,114.49339,36.61853,黑龙庙,正一
河北省,邯郸市,大名县,115.160629,36.278881,城隍庙,全真
河北省,邯郸市,大名县,115.259148,36.339115,天佑宫,全真
河北省,邯郸市,大名县,115.296768,36.382294,灵颜庙,全真
河北省,邯郸市,大名县,115.207611,36.205532,玉皇庙,全真
河北省,邯郸市,肥乡县,114.833214,36.512882,泰山碧霞寺,正一
河北省,邯郸市,肥乡县,114.907837,36.554161,玉皇观,正一
河北省,邯郸市,峰峰矿区,114.173393,36.417953,土地庙,全真
河北省,邯郸市,峰峰矿区,114.277824,36.512192,天仙庙,全真
河北省,邯郸市,峰峰矿区,114.083679,36.517982,玉皇庙,全真
河北省,邯郸市,峰峰矿区,114.081619,36.513573,白龙庙菩萨庙,全真
河北省,邯郸市,峰峰矿区,114.166077,36.418163,真武观,全真
河北省,邯郸市,峰峰矿区,114.21476,36.481663,西佐村玉皇宫,全真
河北省,邯郸市,峰峰矿区,114.202919,36.413921,黑龙庙,全真
河北省,邯郸市,峰峰矿区,114.214638,36.472282,黑龙庙,全真
河北省,邯郸市,馆陶县,115.290001,36.509041,斗姥宫,正一
河北省,邯郸市,馆陶县,115.227699,36.528873,泰山行宫,正一
河北省,邯郸市,广平县,115.026924,36.539303,城隍庙,全真
河北省,邯郸市,广平县,115.115402,36.587112,玉皇宫,全真
河北省,邯郸市,广平县,115.065369,36.529003,群英白阳宫,全真
河北省,邯郸市,邯郸县,114.532448,36.594772,东小屯玉皇庙,正一
河北省,邯郸市,邯郸县,114.428505,36.536716,玄天上帝庙,正一
河北省,邯郸市,邯郸县,114.614601,36.692623,玉皇庙,正一
河北省,邯郸市,邯郸县,114.622032,36.54459,通真观,正一
河北省,邯郸市,邯山区,114.425987,36.44886,三霄宫,全真
河北省,邯郸市,邯山区,114.405308,36.453851,关帝庙,全真
河北省,邯郸市,邯山区,114.48376,36.6,南坛老祖庙,正一
河北省,邯郸市,鸡泽县,114.80941,36.825062,泰山行宫,正一
河北省,邯郸市,临漳县,114.464012,36.338112,鬼谷观,全真
河北省,邯郸市,曲周县,114.968094,36.84388,圣母宫,全真
河北省,邯郸市,曲周县,115.011993,36.762192,奶奶观,全真
河北省,邯郸市,曲周县,114.899612,36.7066,泰山行宫,全真
河北省,邯郸市,曲周县,115.022102,36.826263,玉皇庙,全真
河北省,邯郸市,涉县,113.844902,36.644371,凤凰顶蓬莱阁,全真
河北省,邯郸市,涉县,113.802658,36.69363,吕祖庙,全真
河北省,邯郸市,涉县,113.676132,36.558922,城隍庙,全真
河北省,邯郸市,魏县,114.935303,36.361801,城隍庙,正一
河北省,邯郸市,魏县,114.990654,36.069675,泰山庙,正一
河北省,邯郸市,魏县,114.935303,36.361801,玉皇庙,正一
河北省,邯郸市,魏县,114.843323,36.20261,鑫阳山,正一
河北省,邯郸市,魏县,114.941109,36.364723,青杨山,正一
河北省,邯郸市,魏县,114.838173,36.253551,龙凤山玉皇庙,正一
河北省,邯郸市,武安市,114.052902,36.522541,吕仙祠,全真
河北省,邯郸市,武安市,114.208374,36.646332,云霄观,全真
河北省,邯郸市,武安市,114.01548,36.79488,玉皇宫,全真
河北省,邯郸市,武安市,114.20376,36.69671,碧霞元君庙,全真
河北省,邯郸市,武安市,114.195442,36.743912,碧霞祠,全真
河北省,邯郸市,武安市,114.106438,36.577232,红山观,全真
河北省,邯郸市,武安市,114.253342,36.714184,财神庙,全真
河北省,邯郸市,武安市,114.146843,36.662014,黑龙书院,全真
河北省,邯郸市,永年县,114.595802,36.780731,三清堂,全真
河北省,邯郸市,永年县,114.796722,36.671749,岱宗观,全真
河北省,邯郸市,永年县,114.652519,36.765373,泰山行宫,全真
河北省,邯郸市,永年县,114.54229,36.78743,泰山行宫,全真
河北省,邯郸市,永年县,114.489304,36.783623,泰山行宫,全真
河北省,邯郸市,永年县,114.561913,36.756432,清都观,全真
河北省,邯郸市,永年县,114.552254,36.827133,清静观,全真
河北省,邯郸市,永年县,114.50943,36.802761,灯山阁,全真
河北省,邯郸市,永年县,114.583061,36.81258,玉皇宫,全真
河北省,邯郸市,永年县,114.52964,36.801121,玉皇宫,全真
河北省,邯郸市,永年县,114.680489,36.759892,玉皇庙,全真
河北省,邯郸市,永年县,114.712509,36.766899,玉皇阁,全真
河北省,衡水市,桃城区,115.52079,37.737114,玉皇宫,正一
河北省,衡水市,武强县,115.795662,37.930912,龙母庙,正一
河北省,廊坊市,霸州市,116.388512,39.141232,道德缘,全真
河北省,廊坊市,大城县,116.596855,38.669785,泰山娘娘行宫,正一
河北省,廊坊市,大城县,116.505844,38.566971,碧霞宫,全真
河北省,廊坊市,固安县,116.373512,39.229,药王观,全真
河北省,廊坊市,三河市,117.159615,40.054321,二郎庙,全真
河北省,廊坊市,文安县,116.377998,38.961349,道缘居三清观,全真
河北省,秦皇岛市,山海关区,119.77606,39.97892,二郎庙,全真
河北省,石家庄市,藁城区,114.777771,37.907303,碧霞宫,全真
河北省,石家庄市,藁城区,114.844498,38.03722,高台庙,全真
河北省,石家庄市,井陉矿区,114.069366,38.038498,抱朴道院,全真
河北省,石家庄市,灵寿县,114.443764,38.306259,三清观,全真
河北省,石家庄市,鹿泉区,114.322777,38.24033,三霄宫,全真
河北省,石家庄市,鹿泉区,114.416847,38.107441,十方院,全真
河北省,石家庄市,鹿泉区,114.268799,38.092701,金阙宫,全真
河北省,石家庄市,栾城县,114.666168,37.932171,北岳庙,全真
河北省,石家庄市,栾城县,114.666252,37.886974,南岳庙,全真
河北省,石家庄市,平山县,114.096352,38.493885,王母观,全真
河北省,石家庄市,平山县,114.1754,38.28833,王母阁,全真
河北省,石家庄市,平山县,113.73037,38.425423,老君堂,全真
河北省,石家庄市,平山县,113.811264,38.253811,青龙观,全真
河北省,石家庄市,桥西区,114.46104,38.00407,关帝庙,全真
河北省,石家庄市,新华区,114.473213,38.112564,关帝庙,全真
河北省,石家庄市,元氏县,114.516052,37.748672,太和宫,全真
河北省,石家庄市,赞皇县,114.117332,37.533436,玉皇庙,全真
河北省,石家庄市,赞皇县,114.424858,37.569031,青龙山道观,全真
河北省,石家庄市,赵县,114.781021,37.837803,人祖庙,全真
河北省,唐山市,丰润区,118.222908,40.004101,天云古观,全真
河北省,唐山市,开平区,118.269169,39.681752,玉清观,全真
河北省,唐山市,迁西县,118.193481,40.196671,碧霞宫,全真
河北省,邢台市,临西县,115.688293,36.864002,晨霞观,全真
河北省,邢台市,隆尧县,114.949371,37.39019,大陆泽三皇庙,全真
河北省,邢台市,隆尧县,114.778503,37.35574,天齐庙,全真
河北省,邢台市,隆尧县,114.879395,37.395813,青白观,全真
河北省,邢台市,南和县,114.781372,37.041973,东岳庙,全真
河北省,邢台市,南和县,114.69384,37.002892,北关真武庙,全真
河北省,邢台市,宁晋县,115.035812,37.479183,天仙观,全真
河北省,邢台市,平乡县,114.95433,37.123882,东岳天齐庙,全真
河北省,邢台市,平乡县,114.961143,37.062088,关帝庙,全真
河北省,邢台市,平乡县,115.041763,37.052254,玉皇宫,全真
河北省,邢台市,平乡县,114.974693,36.992661,真武庙,全真
河北省,邢台市,平乡县,114.982491,37.089283,真武庙,全真
河北省,邢台市,平乡县,114.917183,36.98093,真武庙,全真
河北省,邢台市,平乡县,114.911621,37.034969,碧霞宫,全真
河北省,邢台市,桥东区,114.522644,37.077351,圣母庙,全真
河北省,邢台市,桥东区,114.50425,37.073391,府城隍庙,全真
河北省,邢台市,桥东区,114.501823,37.096443,河伯祠,全真
河北省,邢台市,桥西区,114.4513,37.07462,火神庙（真德观）,全真
河北省,邢台市,清河县,115.595657,37.002922,玉皇观,全真
河北省,邢台市,清河县,115.671013,37.065544,赐福宫,全真
河北省,邢台市,任县,114.81749,37.116932,天齐庙,全真
河北省,邢台市,任县,114.715302,37.206371,武圣祠,全真
河北省,邢台市,任县,114.880112,37.183922,玉皇庙,全真
河北省,邢台市,任县,114.861343,37.107639,真武庙,全真
河北省,邢台市,沙河市,114.488243,36.859932,甄泽观,全真
河北省,邢台市,沙河市,114.610947,36.90995,东岳天齐庙,全真
河北省,邢台市,沙河市,114.541573,36.858459,中汪南海庙,全真
河北省,邢台市,沙河市,114.068031,36.961781,五指灵山,全真
河北省,邢台市,沙河市,114.062492,36.907722,奶奶庙,全真
河北省,邢台市,沙河市,114.209122,36.980499,孔庄圣母宫,全真
河北省,邢台市,沙河市,114.567322,36.947624,泰山圣母神祠,全真
河北省,邢台市,沙河市,114.159554,36.936722,渡口太清宫,全真
河北省,邢台市,沙河市,114.507523,36.854771,玉皇庙,全真
河北省,邢台市,威县,115.350601,36.976959,三官庙,全真
河北省,邢台市,威县,115.263474,36.982639,三清观,全真
河北省,邢台市,威县,115.309364,37.084423,二郎庙,全真
河北省,邢台市,威县,115.232887,36.873802,圣母庙,全真
河北省,邢台市,威县,115.357567,37.024429,玉皇庙,全真
河北省,邢台市,威县,115.289589,36.972084,玉皇阁,全真
河北省,邢台市,邢台县,114.550522,37.092392,合山庙,全真
河北省,邢台市,邢台县,114.401337,37.084301,吕祖纯阳宫,全真
河北省,邢台市,邢台县,114.28437,37.17276,圣母宫,全真
河北省,张家口市,赤城县,115.838013,40.914223,灵霄观,全真
河北省,张家口市,怀来县,115.763535,40.449421,天皇山清泉寺,全真
河北省,张家口市,怀来县,115.758347,40.365429,碧霞祠,全真
河北省,张家口市,怀来县,115.542984,40.2873,老君山道观,全真
河北省,张家口市,涿鹿县,115.1399,40.379791,龙王堂,全真
河北省,张家口市,涿鹿县,115.465454,40.097641,蚩尤祠,全真
河北省,张家口市,涿鹿县,115.1399,40.379791,龙王堂,全真
河南省,安阳市,滑县,114.792061,35.52,卫王殿,全真
河南省,安阳市,滑县,114.419174,35.27906,城隍庙,全真
河南省,安阳市,滑县,114.569679,35.474075,宁真观,全真
河南省,安阳市,滑县,114.531082,35.309181,灵阳宫,全真
河南省,安阳市,滑县,114.565498,35.527302,碧霞宫,全真
河南省,安阳市,滑县,114.490494,35.223801,祖师宫,全真
河南省,安阳市,滑县,114.554924,35.549332,龙虎堤庙,全真
河南省,安阳市,林州市,113.813919,36.075703,五龙庙,全真
