Prgrvn_i,Pfgrtn_i,Prgrvn_j,Pfgrtn_j,Year,Invja,Umja,Desja
省份i,地市i,省份j,地市j,会计年度,联合申请的发明数量,联合申请的实用新型数量,联合申请的外观设计数量
山东省,烟台市,广东省,东莞市,2020,3,1,1
山东省,烟台市,广东省,佛山市,2018,2,0,0
山东省,烟台市,广东省,广州市,2018,8,17,0
山东省,烟台市,广东省,广州市,2019,13,18,0
山东省,烟台市,广东省,广州市,2020,7,0,0
山东省,烟台市,广东省,惠州市,2020,2,2,0
山东省,烟台市,广东省,深圳市,2018,32,27,2
山东省,烟台市,广东省,深圳市,2019,22,17,3
山东省,烟台市,广东省,深圳市,2020,23,12,1
山东省,烟台市,广西壮族自治区,南宁市,2020,1,0,0
山东省,烟台市,海南省,海口市,2020,0,2,0
山东省,烟台市,河北省,保定市,2018,0,4,0
山东省,烟台市,河北省,保定市,2019,1,0,0
山东省,烟台市,河北省,保定市,2020,1,1,0
山东省,烟台市,河北省,沧州市,2019,9,4,0
山东省,烟台市,河北省,唐山市,2018,0,1,0
山东省,烟台市,河北省,唐山市,2019,0,1,0
山东省,烟台市,河南省,平顶山市,2020,0,1,0
山东省,烟台市,黑龙江省,哈尔滨市,2019,1,1,0
山东省,烟台市,黑龙江省,哈尔滨市,2020,4,0,0
山东省,烟台市,湖北省,武汉市,2018,4,0,0
山东省,烟台市,湖北省,武汉市,2019,3,6,0
山东省,烟台市,湖北省,武汉市,2020,10,7,0
山东省,烟台市,湖南省,湘潭市,2018,1,13,0
山东省,烟台市,湖南省,湘潭市,2019,9,17,0
山东省,烟台市,湖南省,湘潭市,2020,1,0,0
山东省,烟台市,湖南省,永州市,2020,1,0,0
山东省,烟台市,吉林省,吉林市,2019,1,1,0
山东省,烟台市,江苏省,常州市,2020,0,1,0
山东省,烟台市,江苏省,南京市,2018,10,0,0
山东省,烟台市,江苏省,南京市,2019,8,1,0
山东省,烟台市,江苏省,南京市,2020,6,1,0
山东省,烟台市,江苏省,南通市,2018,1,0,0
山东省,烟台市,江苏省,南通市,2020,2,0,0
山东省,烟台市,江苏省,泰州市,2020,1,1,0
山东省,烟台市,江苏省,无锡市,2018,3,0,0
山东省,烟台市,江苏省,无锡市,2019,1,0,0
山东省,烟台市,江苏省,徐州市,2018,1,0,0
山东省,烟台市,江苏省,徐州市,2020,0,1,0
山东省,烟台市,江西省,九江市,2020,2,2,0
山东省,烟台市,江西省,南昌市,2019,1,0,0
山东省,烟台市,江西省,南昌市,2020,1,0,0
山东省,烟台市,辽宁省,大连市,2018,12,0,0
山东省,烟台市,辽宁省,大连市,2019,3,0,0
山东省,烟台市,辽宁省,大连市,2020,9,7,0
山东省,烟台市,辽宁省,沈阳市,2018,1,0,0
山东省,烟台市,辽宁省,沈阳市,2019,5,0,0
山东省,烟台市,辽宁省,沈阳市,2020,5,0,0
山东省,烟台市,内蒙古自治区,呼和浩特市,2018,1,2,0
山东省,烟台市,内蒙古自治区,呼和浩特市,2019,2,0,0
山东省,烟台市,内蒙古自治区,呼和浩特市,2020,2,0,0
山东省,烟台市,内蒙古自治区,乌海市,2020,1,1,1
山东省,烟台市,山东省,滨州市,2018,4,10,0
山东省,烟台市,山东省,滨州市,2019,1,3,0
山东省,烟台市,山东省,滨州市,2020,0,1,0
山东省,烟台市,山东省,德州市,2018,1,0,0
山东省,烟台市,山东省,德州市,2019,1,1,0
山东省,烟台市,山东省,东营市,2018,13,4,0
山东省,烟台市,山东省,东营市,2019,18,4,0
山东省,烟台市,山东省,东营市,2020,10,16,0
山东省,烟台市,山东省,海阳市,2018,0,4,1
山东省,烟台市,山东省,海阳市,2019,0,5,0
山东省,烟台市,山东省,海阳市,2020,0,0,1
山东省,烟台市,山东省,济南市,2018,14,8,0
山东省,烟台市,山东省,济南市,2019,26,9,0
山东省,烟台市,山东省,济南市,2020,46,15,0
山东省,烟台市,山东省,济宁市,2019,1,1,0
山东省,烟台市,山东省,济宁市,2020,1,0,0
山东省,烟台市,山东省,临沂市,2019,0,2,0
山东省,烟台市,山东省,日照市,2018,0,1,0
山东省,烟台市,山东省,泰安市,2018,1,2,0
山东省,烟台市,山东省,泰安市,2019,3,1,0
山东省,烟台市,山东省,泰安市,2020,0,2,0
山东省,烟台市,山东省,威海市,2018,1,6,0
山东省,烟台市,山东省,威海市,2019,5,1,0
山东省,烟台市,山东省,威海市,2020,4,0,1
山东省,烟台市,山东省,潍坊市,2018,3,3,0
山东省,烟台市,山东省,潍坊市,2020,7,6,0
山东省,烟台市,山东省,枣庄市,2020,0,2,0
山东省,烟台市,山东省,淄博市,2018,10,1,0
山东省,烟台市,山东省,淄博市,2019,14,9,0
山东省,烟台市,山东省,淄博市,2020,4,3,0
山东省,烟台市,山西省,晋城市,2019,2,0,0
山东省,烟台市,山西省,晋中市,2018,1,0,0
山东省,烟台市,陕西省,渭南市,2020,0,1,0
山东省,烟台市,陕西省,榆林市,2018,0,1,0
山东省,烟台市,上海市,上海市,2018,88,24,0
山东省,烟台市,上海市,上海市,2019,57,25,0
山东省,烟台市,上海市,上海市,2020,48,20,0
山东省,烟台市,四川省,成都市,2019,0,2,0
山东省,烟台市,四川省,成都市,2020,1,3,0
山东省,烟台市,四川省,泸州市,2018,1,1,0
山东省,烟台市,四川省,南充市,2018,0,1,0
山东省,烟台市,四川省,宜宾市,2020,2,2,0
山东省,烟台市,天津市,天津市,2018,1,1,0
山东省,烟台市,天津市,天津市,2019,4,3,0
山东省,烟台市,天津市,天津市,2020,3,1,0
山东省,烟台市,西藏自治区,拉萨市,2018,1,1,0
山东省,烟台市,新疆维吾尔自治区,哈密市,2020,1,0,0
山东省,烟台市,新疆维吾尔自治区,乌鲁木齐市,2018,1,1,0
山东省,烟台市,新疆维吾尔自治区,乌鲁木齐市,2019,0,1,1
山东省,烟台市,云南省,昆明市,2020,0,2,0
山东省,烟台市,云南省,普洱市,2020,0,1,0
山东省,烟台市,浙江省,杭州市,2018,4,0,0
山东省,烟台市,浙江省,杭州市,2019,8,5,0
山东省,烟台市,浙江省,杭州市,2020,1,2,2
山东省,烟台市,浙江省,湖州市,2020,0,1,0
山东省,烟台市,浙江省,嘉兴市,2019,1,0,0
山东省,烟台市,浙江省,宁波市,2018,114,0,0
山东省,烟台市,浙江省,宁波市,2019,181,0,0
山东省,烟台市,浙江省,宁波市,2020,169,0,0
山东省,烟台市,浙江省,台州市,2018,1,0,0
山东省,烟台市,浙江省,台州市,2020,0,1,0
山东省,烟台市,浙江省,温州市,2020,2,0,0
山东省,枣庄市,北京市,北京市,2018,37,28,0
山东省,枣庄市,北京市,北京市,2019,48,24,0
山东省,枣庄市,北京市,北京市,2020,42,20,0
山东省,枣庄市,广东省,佛山市,2018,0,4,0
山东省,枣庄市,广东省,佛山市,2019,0,1,1
山东省,枣庄市,广东省,佛山市,2020,0,2,0
山东省,枣庄市,海南省,三亚市,2018,0,2,0
山东省,枣庄市,河北省,保定市,2020,1,1,0
山东省,枣庄市,吉林省,四平市,2018,1,1,0
山东省,枣庄市,江苏省,南京市,2018,1,0,0
山东省,枣庄市,江苏省,南京市,2019,5,1,0
山东省,枣庄市,江苏省,南京市,2020,7,1,0
山东省,枣庄市,江苏省,徐州市,2018,1,0,0
山东省,枣庄市,江苏省,徐州市,2019,3,1,0
山东省,枣庄市,江苏省,扬州市,2018,0,1,0
山东省,枣庄市,江苏省,扬州市,2020,0,1,0
山东省,枣庄市,辽宁省,大连市,2018,1,1,0
山东省,枣庄市,山东省,德州市,2018,1,1,0
山东省,枣庄市,山东省,德州市,2020,1,0,0
山东省,枣庄市,山东省,临沂市,2020,0,1,0
山东省,枣庄市,山西省,临汾市,2019,1,1,0
山东省,枣庄市,山西省,太原市,2019,1,0,0
山东省,枣庄市,陕西省,宝鸡市,2019,1,0,0
山东省,枣庄市,陕西省,咸阳市,2020,1,0,0
山东省,枣庄市,上海市,上海市,2018,4,0,0
山东省,枣庄市,上海市,上海市,2019,4,2,1
山东省,枣庄市,上海市,上海市,2020,6,3,0
山东省,枣庄市,四川省,成都市,2020,1,3,0
山东省,枣庄市,天津市,天津市,2018,0,1,0
山东省,枣庄市,天津市,天津市,2020,0,1,0
山东省,枣庄市,新疆维吾尔自治区,昌吉回族自治州,2018,1,1,0
山东省,枣庄市,新疆维吾尔自治区,伊犁哈萨克自治州,2018,1,1,0
山东省,枣庄市,云南省,昆明市,2018,1,0,0
山东省,枣庄市,云南省,昆明市,2019,1,0,0
山东省,枣庄市,浙江省,杭州市,2019,1,0,0
山东省,枣庄市,浙江省,杭州市,2020,1,0,0
山东省,淄博市,安徽省,合肥市,2019,2,1,0
山东省,淄博市,安徽省,合肥市,2020,1,1,0
山东省,淄博市,安徽省,六安市,2018,1,1,6
山东省,淄博市,安徽省,六安市,2019,1,9,3
山东省,淄博市,安徽省,六安市,2020,6,9,18
山东省,淄博市,北京市,北京市,2018,93,19,0
山东省,淄博市,北京市,北京市,2019,66,22,0
山东省,淄博市,北京市,北京市,2020,86,37,9
山东省,淄博市,福建省,厦门市,2018,4,0,0
山东省,淄博市,福建省,厦门市,2019,1,0,0
山东省,淄博市,福建省,厦门市,2020,1,0,0
山东省,淄博市,甘肃省,兰州市,2018,1,0,0
山东省,淄博市,广东省,佛山市,2018,5,3,0
山东省,淄博市,广东省,佛山市,2019,5,2,0
山东省,淄博市,广东省,佛山市,2020,11,3,0
山东省,淄博市,广东省,广州市,2018,0,1,0
山东省,淄博市,广东省,广州市,2019,8,14,1
山东省,淄博市,广东省,汕头市,2020,2,0,0
山东省,淄博市,广西壮族自治区,柳州市,2020,1,0,0
山东省,淄博市,广西壮族自治区,南宁市,2019,0,1,0
山东省,淄博市,河北省,保定市,2020,2,0,0
山东省,淄博市,河北省,沧州市,2018,6,0,0
山东省,淄博市,河北省,廊坊市,2018,0,1,0
山东省,淄博市,河北省,唐山市,2020,0,2,0
山东省,淄博市,河南省,洛阳市,2018,2,0,0
山东省,淄博市,河南省,洛阳市,2019,1,3,0
山东省,淄博市,河南省,洛阳市,2020,3,3,0
山东省,淄博市,河南省,南阳市,2018,1,1,0
山东省,淄博市,河南省,平顶山市,2020,1,0,0
山东省,淄博市,黑龙江省,哈尔滨市,2020,1,0,0
山东省,淄博市,湖北省,武汉市,2018,7,5,0
山东省,淄博市,湖北省,武汉市,2019,6,6,0
山东省,淄博市,湖北省,武汉市,2020,1,6,0
山东省,淄博市,江苏省,常州市,2018,3,0,0
山东省,淄博市,江苏省,常州市,2020,1,0,0
山东省,淄博市,江苏省,南京市,2018,10,3,0
山东省,淄博市,江苏省,南京市,2019,15,4,0
山东省,淄博市,江苏省,南京市,2020,4,1,0
山东省,淄博市,江苏省,南通市,2019,1,0,0
山东省,淄博市,江苏省,南通市,2020,1,0,0
山东省,淄博市,江苏省,无锡市,2019,5,4,0
山东省,淄博市,江苏省,无锡市,2020,3,8,0
山东省,淄博市,江西省,抚州市,2019,14,5,0
山东省,淄博市,江西省,抚州市,2020,1,1,0
山东省,淄博市,江西省,新余市,2018,3,2,0
山东省,淄博市,江西省,新余市,2019,1,0,0
山东省,淄博市,辽宁省,大连市,2019,5,0,0
山东省,淄博市,辽宁省,大连市,2020,23,0,0
山东省,淄博市,辽宁省,丹东市,2018,1,1,0
山东省,淄博市,辽宁省,沈阳市,2018,2,0,0
山东省,淄博市,辽宁省,沈阳市,2019,1,0,0
山东省,淄博市,内蒙古自治区,呼和浩特市,2019,2,0,0
山东省,淄博市,宁夏回族自治区,中卫市,2018,0,1,0
山东省,淄博市,山东省,德州市,2018,7,4,0
山东省,淄博市,山东省,德州市,2019,11,2,0
山东省,淄博市,山东省,德州市,2020,2,1,0
山东省,淄博市,山东省,东营市,2018,2,3,0
山东省,淄博市,山东省,东营市,2019,2,3,0
山东省,淄博市,山东省,东营市,2020,8,2,0
山东省,淄博市,山东省,济南市,2018,25,18,0
山东省,淄博市,山东省,济南市,2019,23,4,0
山东省,淄博市,山东省,济南市,2020,48,34,0
山东省,淄博市,山东省,济宁市,2019,1,0,0
山东省,淄博市,山东省,临沂市,2020,1,3,0
山东省,淄博市,山东省,日照市,2019,0,1,0
山东省,淄博市,山东省,日照市,2020,1,1,0
山东省,淄博市,山东省,泰安市,2018,2,2,0
山东省,淄博市,山东省,泰安市,2019,3,2,0
山东省,淄博市,山东省,威海市,2018,1,0,0
山东省,淄博市,山东省,威海市,2019,8,14,0
山东省,淄博市,山东省,威海市,2020,6,8,0
山东省,淄博市,山东省,枣庄市,2018,1,6,0
山东省,淄博市,山东省,枣庄市,2019,0,1,0
山东省,淄博市,山东省,枣庄市,2020,2,6,0
山东省,淄博市,山西省,大同市,2020,1,0,0
山东省,淄博市,山西省,朔州市,2020,0,1,0
山东省,淄博市,山西省,太原市,2019,1,0,0
山东省,淄博市,山西省,太原市,2020,2,0,0
山东省,淄博市,上海市,上海市,2018,8,19,2
山东省,淄博市,上海市,上海市,2019,9,13,1
山东省,淄博市,上海市,上海市,2020,17,15,16
山东省,淄博市,四川省,成都市,2018,1,0,0
山东省,淄博市,四川省,成都市,2020,2,2,0
山东省,淄博市,天津市,天津市,2018,3,3,0
山东省,淄博市,天津市,天津市,2019,1,2,0
山东省,淄博市,天津市,天津市,2020,5,7,0
山东省,淄博市,西藏自治区,拉萨市,2018,0,2,0
山东省,淄博市,云南省,昆明市,2019,1,0,0
山东省,淄博市,浙江省,杭州市,2018,6,0,0
山东省,淄博市,浙江省,杭州市,2019,3,2,0
山东省,淄博市,浙江省,杭州市,2020,12,0,0
山东省,淄博市,浙江省,嘉兴市,2019,1,0,0
山东省,淄博市,浙江省,宁波市,2019,2,0,0
山东省,淄博市,浙江省,台州市,2018,0,1,0
山西省,长治市,安徽省,合肥市,2020,3,0,0
山西省,长治市,安徽省,淮南市,2019,2,4,0
山西省,长治市,北京市,北京市,2018,25,62,0
山西省,长治市,北京市,北京市,2019,34,52,0
山西省,长治市,北京市,北京市,2020,8,12,0
山西省,长治市,福建省,宁德市,2019,0,1,0
山西省,长治市,福建省,厦门市,2018,5,0,0
山西省,长治市,福建省,厦门市,2019,1,4,0
山西省,长治市,广东省,东莞市,2019,2,0,0
山西省,长治市,广东省,深圳市,2018,0,1,0
山西省,长治市,广东省,深圳市,2019,3,2,0
山西省,长治市,河北省,邯郸市,2019,0,2,0
山西省,长治市,河北省,廊坊市,2018,0,2,0
山西省,长治市,河北省,廊坊市,2019,1,0,0
山西省,长治市,河北省,廊坊市,2020,5,0,0
山西省,长治市,河北省,秦皇岛市,2018,0,1,0
山西省,长治市,河南省,安阳市,2019,1,0,0
山西省,长治市,河南省,焦作市,2019,1,2,0
山西省,长治市,河南省,焦作市,2020,1,0,0
山西省,长治市,河南省,开封市,2018,1,0,0
山西省,长治市,河南省,洛阳市,2018,1,1,0
山西省,长治市,河南省,平顶山市,2019,1,0,0
山西省,长治市,河南省,平顶山市,2020,1,2,0
山西省,长治市,河南省,濮阳市,2019,1,5,0
山西省,长治市,河南省,新乡市,2019,1,0,0
山西省,长治市,河南省,郑州市,2018,2,0,0
山西省,长治市,河南省,郑州市,2019,7,6,0
山西省,长治市,河南省,郑州市,2020,1,6,0
山西省,长治市,黑龙江省,哈尔滨市,2018,1,0,0
山西省,长治市,黑龙江省,哈尔滨市,2020,0,2,0
山西省,长治市,湖北省,武汉市,2019,1,0,0
山西省,长治市,湖北省,武汉市,2020,3,3,0
山西省,长治市,湖南省,长沙市,2018,0,1,0
山西省,长治市,湖南省,湘潭市,2020,1,4,0
山西省,长治市,吉林省,长春市,2019,0,1,0
山西省,长治市,江苏省,常州市,2020,0,2,0
山西省,长治市,江苏省,南京市,2019,7,5,0
山西省,长治市,江苏省,南京市,2020,1,3,0
山西省,长治市,江苏省,苏州市,2019,0,1,0
山西省,长治市,江苏省,苏州市,2020,0,1,0
山西省,长治市,江苏省,泰州市,2020,0,2,0
山西省,长治市,江苏省,徐州市,2018,1,9,0
山西省,长治市,江苏省,徐州市,2019,1,6,0
山西省,长治市,江苏省,徐州市,2020,3,9,0
山西省,长治市,江西省,上饶市,2020,1,0,0
山西省,长治市,辽宁省,本溪市,2020,0,1,0
山西省,长治市,辽宁省,大连市,2019,6,3,0
山西省,长治市,辽宁省,大连市,2020,0,1,0
山西省,长治市,辽宁省,抚顺市,2018,0,2,0
山西省,长治市,辽宁省,抚顺市,2020,2,1,0
山西省,长治市,辽宁省,沈阳市,2018,1,2,0
山西省,长治市,辽宁省,沈阳市,2019,0,1,0
山西省,长治市,辽宁省,沈阳市,2020,1,3,0
山西省,长治市,内蒙古自治区,乌兰察布市,2020,0,1,0
山西省,长治市,山东省,济宁市,2019,0,1,0
山西省,长治市,山东省,济宁市,2020,0,1,0
山西省,长治市,山西省,大同市,2019,1,3,0
山西省,长治市,山西省,大同市,2020,0,6,0
山西省,长治市,山西省,晋城市,2019,0,1,0
山西省,长治市,山西省,晋中市,2018,1,1,0
山西省,长治市,山西省,晋中市,2020,1,2,0
山西省,长治市,山西省,临汾市,2020,0,2,0
山西省,长治市,山西省,太原市,2018,4,4,0
山西省,长治市,山西省,太原市,2019,18,16,0
山西省,长治市,山西省,太原市,2020,5,29,0
山西省,长治市,陕西省,西安市,2018,2,6,0
山西省,长治市,陕西省,西安市,2019,10,4,0
山西省,长治市,陕西省,西安市,2020,0,2,0
山西省,长治市,陕西省,榆林市,2019,1,1,0
山西省,长治市,上海市,上海市,2018,6,3,0
山西省,长治市,上海市,上海市,2019,6,2,0
山西省,长治市,上海市,上海市,2020,0,1,0
山西省,长治市,新疆维吾尔自治区,巴音郭楞蒙古自治州,2018,1,0,0
山西省,长治市,浙江省,杭州市,2018,2,0,0
山西省,长治市,浙江省,杭州市,2019,9,10,0
山西省,长治市,浙江省,嘉兴市,2020,0,1,0
山西省,长治市,浙江省,舟山市,2018,0,1,0
山西省,长治市,浙江省,舟山市,2019,0,1,0
山西省,长治市,重庆市,重庆市,2018,2,2,0
山西省,长治市,重庆市,重庆市,2020,2,7,0
山西省,大同市,北京市,北京市,2018,10,9,0
山西省,大同市,北京市,北京市,2019,10,1,0
山西省,大同市,北京市,北京市,2020,16,5,0
山西省,大同市,河北省,唐山市,2020,2,0,0
山西省,大同市,黑龙江省,哈尔滨市,2018,1,0,0
山西省,大同市,江苏省,南京市,2018,2,0,0
山西省,大同市,江苏省,南京市,2019,4,0,0
山西省,大同市,江苏省,南京市,2020,2,0,0
山西省,大同市,山西省,临汾市,2019,0,2,0
山西省,大同市,山西省,吕梁市,2019,2,0,0
山西省,大同市,山西省,吕梁市,2020,1,0,0
山西省,大同市,上海市,上海市,2018,3,0,0
山西省,大同市,上海市,上海市,2019,1,0,0
山西省,大同市,上海市,上海市,2020,0,1,0
山西省,大同市,新疆维吾尔自治区,克拉玛依市,2018,1,0,0
山西省,晋城市,北京市,北京市,2018,7,5,0
山西省,晋城市,北京市,北京市,2019,4,4,0
山西省,晋城市,北京市,北京市,2020,9,6,0
山西省,晋城市,广东省,广州市,2018,1,1,0
山西省,晋城市,河北省,保定市,2020,6,0,0
山西省,晋城市,江苏省,徐州市,2020,1,1,0
山西省,晋城市,辽宁省,抚顺市,2020,1,0,0
